종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"267270","HD현대건설기계","63900","-3400","-5.05","7659","8.34","8815","7.25","86604","0.74","700","1.10"
"443060","HD현대마린솔루션","132700","0","0.00","3778","35.12","5107","25.99","5999","22.12","2500","1.88"
"010620","HD현대미포","103700","-500","-0.48",,,"3158","32.84","49396","2.10","0","0.00"
"322000","HD현대에너지솔루션","25100","650","2.66",,,,,"33175","0.76","0","0.00"
"042670","HD현대인프라코어","8140","-690","-7.81","1159","7.02","1235","6.59","9097","0.89","110","1.35"
"267260","HD현대일렉트릭","365500","19500","5.64","7200","50.76","12699","28.78","29121","12.55","1000","0.27"
"329180","HD현대중공업","175500","600","0.34","278","631.29","6133","28.62","58660","2.99","0","0.00"
"097230","HJ중공업","3485","-55","-1.55",,,,,"4093","0.85","0","0.00"
"195940","HK이노엔","41600","950","2.34","1666","24.97","2820","14.75","42487","0.98","350","0.84"
"014790","HL D&I","2435","-140","-5.44","370","6.58","990","2.46","9721","0.25","0","0.00"
"028300","HLB","80600","-2400","-2.89",,,,,"4034","19.98","0","0.00"
"003580","HLB글로벌","5620","-210","-3.60",,,,,"1166","4.82","0","0.00"
"278650","HLB바이오스텝","2565","-40","-1.54",,,,,"1300","1.97","0","0.00"
"067630","HLB생명과학","10780","-220","-2.00",,,,,"2209","4.88","0","0.00"
"024850","HLB이노베이션","3010","-35","-1.15",,,,,"858","3.51","0","0.00"
"047920","HLB제약","25850","-750","-2.82",,,,,"2908","8.89","0","0.00"
"115450","HLB테라퓨틱스","9010","410","4.77",,,,,"2104","4.28","0","0.00"
"046210","HLB파나진","3690","-45","-1.20",,,,,"1550","2.38","0","0.00"
"204320","HL만도","40150","-1750","-4.18","2890","13.89","5956","6.74","47505","0.85","600","1.49"
"060980","HL홀딩스","33450","100","0.30","5237","6.39","9325","3.59","105173","0.32","2000","5.98"
"011200","HMM","16970","70","0.41","1667","10.18","2644","6.42","31115","0.55","700","4.12"
"403870","HPSP","32800","-1300","-3.81","990","33.13","1342","24.44","3350","9.79","150","0.46"
"036640","HRS","5310","-40","-0.75","758","7.01",,,"7165","0.74","200","3.77"
"035000","HS애드","6290","-20","-0.32","1000","6.29",,,"11276","0.56","450","7.15"
"002460","HS화성","9110","-40","-0.44","2302","3.96","1790","5.09","40704","0.22","500","5.49"
"439730","IBKS제20호스팩","2435","15","0.62",,,,,,,"0","0.00"
"442770","IBKS제21호스팩","2380","10","0.42",,,,,,,"0","0.00"
"448760","IBKS제22호스팩","2290","-5","-0.22",,,,,,,"0","0.00"
"467930","IBKS제23호스팩","2205","-20","-0.90",,,,,,,"0","0.00"
"469480","IBKS제24호스팩","2235","0","0.00",,,,,,,"0","0.00"
"003560","IHQ","10760","0","0.00","6784","1.59",,,"6389","1.68","0","0.00"
"095340","ISC","52700","0","0.00","749","70.36","3372","15.63","23130","2.28","200","0.38"
"099520","ITX-AI","1284","0","0.00",,,,,"566","2.27","0","0.00"
"175330","JB금융지주","14920","-10","-0.07","2907","5.13","3312","4.51","26120","0.57","855","5.73"
"234080","JW생명과학","11910","50","0.42","1818","6.55",,,"10294","1.16","500","4.20"
"067290","JW신약","1815","-14","-0.77",,,,,"331","5.48","0","0.00"
"001060","JW중외제약","31900","-300","-0.93","1504","21.21","3515","9.07","10784","2.96","400","1.25"
"001067","JW중외제약2우B","57500","0","0.00",,,,,,,"400","0.70"
"001065","JW중외제약우","30700","-250","-0.81",,,,,,,"425","1.38"
"096760","JW홀딩스","3320","20","0.61","266","12.48",,,"1716","1.93","105","3.16"
"035900","JYP Ent.","55100","-1200","-2.13","3186","17.29","3633","15.16","11897","4.63","574","1.04"
"318000","KBG","6170","0","0.00","541","11.40",,,"4834","1.28","100","1.62"
"024840","KBI메탈","2485","-140","-5.33","2","1242.50",,,"3450","0.72","0","0.00"
"105560","KB금융","84600","-3700","-4.19","11580","7.31","12752","6.63","150344","0.56","3060","3.62"
"024120","KB오토시스","4145","-35","-0.84","92","45.05",,,"9459","0.44","150","3.62"
"455250","KB제25호스팩","2640","0","0.00",,,,,,,"0","0.00"
"458320","KB제26호스팩","2485","0","0.00",,,,,,,"0","0.00"
"464680","KB제27호스팩","2000","-10","-0.50",,,,,,,"0","0.00"
"476470","KB제28호스팩","2190","-10","-0.45",,,,,,,"0","0.00"
"478390","KB제29호스팩","2130","0","0.00",,,,,,,"0","0.00"
"002380","KCC","331500","16000","5.07","28917","11.46","75717","4.38","704004","0.47","8000","2.41"
"021320","KCC건설","4500","-45","-0.99","519","8.67","1055","4.26","22370","0.20","130","2.89"
"344820","KCC글라스","41200","-450","-1.08","5125","8.04",,,"93331","0.44","2200","5.34"
"036670","KCI","7140","10","0.14","1022","6.99",,,"9891","0.72","250","3.50"
"009070","KCTC","4310","300","7.48","897","4.80",,,"9122","0.47","70","1.62"
"009440","KC그린홀딩스","1649","4","0.24",,,,,"6467","0.25","50","3.03"
"119650","KC코트렐","1102","83","8.15",,,,,"801","1.38","0","0.00"
"044180","KD","501","-11","-2.15",,,,,"1219","0.41","0","0.00"
"092220","KEC","1200","-1","-0.08",,,,,"1738","0.69","20","1.67"
"046440","KG모빌리언스","5040","-10","-0.20","1176","4.29","962","5.24","9255","0.54","220","4.37"
"003620","KG모빌리티","6080","0","0.00","48","126.67",,,"5791","1.05","0","0.00"
"016380","KG스틸","6410","0","0.00","2342","2.74","1671","3.84","18893","0.34","200","3.12"
"151860","KG에코솔루션","7020","-230","-3.17","1844","3.81",,,"24975","0.28","120","1.71"
"035600","KG이니시스","10690","-60","-0.56","2909","3.67","2499","4.28","17862","0.60","420","3.93"
"001390","KG케미칼","4665","-115","-2.41","1446","3.23",,,"13412","0.35","120","2.57"
"226360","KH 건설","2555","0","0.00",,,,,"5703","0.45","0","0.00"
"111870","KH 미래물산","8910","0","0.00","4998","1.78",,,"23064","0.39","0","0.00"
"033180","KH 필룩스","6630","0","0.00",,,,,"27380","0.24","0","0.00"
"060720","KH바텍","12040","150","1.26","1369","8.79","1816","6.63","11142","1.08","400","3.32"
"015590","KIB플러그에너지","620","20","3.33","62","10.00",,,"540","1.15","0","0.00"
"001940","KISCO홀딩스","19090","60","0.32","6602","2.89",,,"84091","0.23","900","4.71"
"058400","KNN","791","-2","-0.25","63","12.56",,,"1622","0.49","20","2.53"
"025000","KPX케미칼","47150","-300","-0.63","13643","3.46",,,"133924","0.35","3000","6.36"
"092230","KPX홀딩스","57100","600","1.06","21366","2.67",,,"236881","0.24","3500","6.13"
"000040","KR모터스","614","-7","-1.13",,,,,"618","0.99","0","0.00"
"044450","KSS해운","8160","-30","-0.37","755","10.81",,,"18624","0.44","350","4.29"
"101000","KS인더스트리","2660","-115","-4.14","199","13.37",,,"832","3.20","0","0.00"
"030200","KT","37700","-200","-0.53","4043","9.32","4896","7.70","67972","0.55","1960","5.20"
"033780","KT&G","93400","0","0.00","7843","11.91","7575","12.33","81326","1.15","5200","5.57"
"058850","KTcs","3145","-15","-0.47","386","8.15",,,"5029","0.63","100","3.18"
"058860","KTis","2610","-25","-0.95","455","5.74",,,"6665","0.39","120","4.60"
"122450","KX","4395","-60","-1.35","420","10.46",,,"6234","0.71","200","4.55"
"052900","KX하이텍","1070","-9","-0.83","81","13.21",,,"2123","0.50","0","0.00"
"376190","LB루셈","5740","-20","-0.35","48","119.58",,,"8276","0.69","0","0.00"
"061970","LB세미콘","5520","-30","-0.54",,,"240","23.02","5769","0.96","0","0.00"
"309960","LB인베스트먼트","4655","-5","-0.11","286","16.28",,,"5020","0.93","200","4.30"
"093050","LF","14050","50","0.36","2899","4.85",,,"53693","0.26","700","4.98"
"003550","LG","81100","200","0.25","8032","10.10","9329","8.69","167498","0.48","3100","3.82"
"034220","LG디스플레이","12510","-40","-0.32",,,,,"18682","0.67","0","0.00"
"051900","LG생활건강","343000","3500","1.03","8513","40.29","21024","16.31","324268","1.06","3500","1.02"
"051905","LG생활건강우","152600","100","0.07",,,,,,,"3550","2.33"
"373220","LG에너지솔루션","321500","-4500","-1.38","5287","60.81","7666","41.94","86328","3.72","0","0.00"
"003555","LG우","60200","200","0.33",,,,,,,"3150","5.23"
"032640","LG유플러스","9930","-30","-0.30","1449","6.85","1369","7.25","19711","0.50","650","6.55"
"011070","LG이노텍","274500","-6000","-2.14","23884","11.49","34063","8.06","199226","1.38","2610","0.95"
"066570","LG전자","112500","-1400","-1.23","3954","28.45","12374","9.09","109209","1.03","800","0.71"
"066575","LG전자우","50200","0","0.00",,,,,,,"850","1.69"
"037560","LG헬로비전","2860","-5","-0.17",,,"302","9.46","7300","0.39","120","4.20"
"051910","LG화학","310000","-2500","-0.80","17086","18.14","27527","11.26","411275","0.75","3500","1.13"
"051915","LG화학우","216500","-3000","-1.37",,,,,,,"3550","1.64"
"079550","LIG넥스원","234000","5500","2.41","8028","29.15","10498","22.29","48286","4.85","1950","0.83"
"225190","LK삼양","1730","-4","-0.23","14","123.57",,,"593","2.92","60","3.47"
"006260","LS","127000","-3500","-2.68","15881","8.00","13203","9.62","172545","0.74","1600","1.26"
"010120","LS ELECTRIC","260000","1000","0.39","7012","37.08","9630","27.00","58345","4.46","2800","1.08"
"000680","LS네트웍스","4030","-90","-2.18","145","27.79",,,"7619","0.53","0","0.00"
"060370","LS마린솔루션","20900","250","1.21","472","44.28","369","56.62","4987","4.19","160","0.77"
"417200","LS머트리얼즈","20000","-350","-1.72","214","93.46","228","87.72","2668","7.50","22","0.11"
"229640","LS에코에너지","30250","-1150","-3.66","136","222.43","708","42.72","4793","6.31","200","0.66"
"078020","LS증권","4910","-5","-0.10","423","11.61",,,"13813","0.36","150","3.05"
"108320","LX세미콘","74000","400","0.54","6222","11.89","10944","6.76","60056","1.23","1800","2.43"
"001120","LX인터내셔널","30550","350","1.16","3255","9.39","7015","4.35","63172","0.48","1200","3.93"
"108670","LX하우시스","47700","2050","4.49","6186","7.71","7471","6.38","83467","0.57","1700","3.56"
"108675","LX하우시스우","24900","150","0.61",,,,,,,"1750","7.03"
"383800","LX홀딩스","6930","0","0.00","1015","6.83","2011","3.45","21403","0.32","270","3.90"
"38380K","LX홀딩스1우","8910","-40","-0.45",,,,,,,"280","3.14"
"086960","MDS테크","1286","-18","-1.38","17","75.65",,,"1327","0.97","0","0.00"
"023150","MH에탄올","5750","-80","-1.37","718","8.01",,,"10724","0.54","250","4.35"
"038340","MIT","1233","0","0.00",,,,,"525","2.35","0","0.00"
"035420","NAVER","171700","1100","0.64","6661","25.78","9644","17.80","154077","1.11","1205","0.70"
"160550","NEW","2745","-5","-0.18",,,,,"3923","0.70","0","0.00"
"053290","NE능률","3575","30","0.85","65","55.00",,,"5171","0.69","0","0.00"
"181710","NHN","20300","-250","-1.22",,,"1925","10.55","48402","0.42","500","2.46"
"060250","NHN KCP","9050","-20","-0.22","913","9.91","1131","8.00","5780","1.57","200","2.21"
"104200","NHN벅스","4190","35","0.84",,,,,"5102","0.82","0","0.00"
"005940","NH투자증권","13500","10","0.07","1588","8.50","2140","6.31","21757","0.62","800","5.93"
"005945","NH투자증권우","11750","-20","-0.17",,,,,,,"850","7.23"
"034310","NICE","10870","220","2.07","110","98.82",,,"21341","0.51","451","4.15"
"030190","NICE평가정보","10690","100","0.94","946","11.30","1041","10.27","6249","1.71","410","3.84"
"008260","NI스틸","4365","5","0.11","1756","2.49",,,"8188","0.53","125","2.86"
"004250","NPC","4335","5","0.12","650","6.67",,,"8873","0.49","100","2.31"
"004255","NPC우","2610","10","0.38",,,,,,,"105","4.02"
"222160","NPX","8040","0","0.00","15","536.00",,,"2928","2.75","0","0.00"
"456040","OCI","89200","-3300","-3.57","7052","12.65",,,"132933","0.67","2000","2.24"
"010060","OCI홀딩스","76200","-800","-1.04","36540","2.09","27111","2.81","190202","0.40","3300","4.33"
"178920","PI첨단소재","29500","-200","-0.67",,,"1329","22.20","10724","2.75","0","0.00"
"024940","PN풍년","4485","-180","-3.86","231","19.42",,,"5109","0.88","35","0.78"
"005490","POSCO홀딩스","346500","-8500","-2.39","22382","15.48","27066","12.80","714069","0.49","10000","2.89"
"218410","RFHIC","13210","-100","-0.75","671","19.69","1073","12.31","11103","1.19","100","0.76"
"327260","RF머트리얼즈","10580","230","2.22",,,,,"5259","2.01","0","0.00"
"091340","S&K폴리텍","2425","-25","-1.02",,,,,"7690","0.32","0","0.00"
"010950","S-Oil","66000","-1500","-2.22","8149","8.10","8151","8.10","77629","0.85","1700","2.58"
"010955","S-Oil우","45350","-300","-0.66",,,,,,,"1725","3.80"
"419530","SAMG엔터","10850","170","1.59",,,,,"5718","1.90","0","0.00"
"019550","SBI인베스트먼트","881","-24","-2.65","52","16.94",,,"783","1.13","0","0.00"
"034120","SBS","16730","-190","-1.12","2613","6.40","2490","6.72","47382","0.35","500","2.99"
"036120","SCI평가정보","2100","55","2.69","14","150.00",,,"830","2.53","50","2.38"
"246960","SCL사이언스","9100","0","0.00",,,,,"2597","3.50","0","0.00"
"099220","SDN","1623","108","7.13",,,,,"1723","0.94","0","0.00"
"036540","SFA반도체","4770","-40","-0.83",,,"244","19.54","2737","1.74","0","0.00"
"255220","SG","2150","-275","-11.34",,,,,"1048","2.05","0","0.00"
"040610","SG&G","1644","-27","-1.62","592","2.78",,,"10247","0.16","0","0.00"
"049470","SGA","490","0","0.00",,,,,"643","0.76","0","0.00"
"184230","SGA솔루션즈","580","-22","-3.65",,,,,"861","0.67","0","0.00"
"016250","SGC E&C","14900","10","0.07",,,"4184","3.56","69166","0.22","750","5.03"
"005090","SGC에너지","27250","450","1.68","2953","9.23","4867","5.60","49925","0.55","1700","6.24"
"001380","SG글로벌","2580","-125","-4.62","449","5.75",,,"3137","0.82","0","0.00"
"004060","SG세계물산","388","-1","-0.26",,,,,"1222","0.32","0","0.00"
"001770","SHD","16630","-70","-0.42","91","182.75",,,"42198","0.39","100","0.60"
"002360","SH에너지화학","563","-6","-1.05",,,,,"823","0.68","0","0.00"
"009160","SIMPAC","3580","-125","-3.37",,,,,"10735","0.33","100","2.79"
"123700","SJM","3410","-5","-0.15","1128","3.02",,,"12162","0.28","175","5.13"
"025530","SJM홀딩스","3630","-30","-0.82","709","5.12",,,"11504","0.32","225","6.20"
"034730","SK","143800","-2100","-1.44",,,"25299","5.68","373938","0.38","5000","3.48"
"011790","SKC","143200","-2600","-1.78",,,,,"41484","3.45","0","0.00"
"018670","SK가스","176000","-1900","-1.07","35241","4.99","28597","6.15","287583","0.61","8000","4.55"
"001740","SK네트웍스","4585","-70","-1.50",,,"324","14.16","10690","0.43","200","4.36"
"006120","SK디스커버리","38100","-250","-0.65","9699","3.93",,,"150811","0.25","1700","4.46"
"006125","SK디스커버리우","32700","-50","-0.15",,,,,,,"1750","5.35"
"210980","SK디앤디","9450","0","0.00","4177","2.26","1430","6.61","31495","0.30","800","8.47"
"302440","SK바이오사이언스","54500","500","0.93","291","187.29",,,"22178","2.46","0","0.00"
"326030","SK바이오팜","85000","1200","1.43",,,"1188","71.55","3622","23.47","0","0.00"
"402340","SK스퀘어","83800","-900","-1.06",,,"16433","5.10","112214","0.75","0","0.00"
"361610","SK아이이테크놀로지","37700","-700","-1.82","1152","32.73","98","384.48","33825","1.11","0","0.00"
"100090","SK오션플랜트","12880","140","1.10","1041","12.37","875","14.72","11734","1.10","0","0.00"
"03473K","SK우","130200","-1700","-1.29",,,,,,,"5050","3.88"
"096770","SK이노베이션","105000","-1500","-1.41","2808","37.39","9928","10.58","230169","0.46","0","0.00"
"096775","SK이노베이션우","79100","-900","-1.13",,,,,,,"0","0.00"
"475150","SK이터닉스","18710","-430","-2.25",,,"1313","14.25",,,"0","0.00"
"001510","SK증권","557","-3","-0.54","6","92.83",,,"1523","0.37","2","0.36"
"001515","SK증권우","1916","6","0.31",,,,,,,"7","0.37"
"285130","SK케미칼","48000","100","0.21","2072","23.17","403","119.20","110405","0.43","650","1.35"
"28513K","SK케미칼우","24200","-150","-0.62",,,,,,,"700","2.89"
"017670","SK텔레콤","53500","100","0.19","4954","10.80","5669","9.44","53545","1.00","3540","6.62"
"000660","SK하이닉스","208500","3500","1.71",,,"27028","7.71","77752","2.68","1200","0.58"
"048550","SM C&C","1926","-38","-1.93",,,,,"1016","1.90","0","0.00"
"063440","SM Life Design","1555","-15","-0.96","103","15.10",,,"1239","1.26","0","0.00"
"003570","SNT다이내믹스","20900","-250","-1.18","2212","9.45","1600","13.06","31290","0.67","700","3.35"
"064960","SNT모티브","43600","-350","-0.80","6579","6.63","6499","6.71","72007","0.61","1600","3.67"
"100840","SNT에너지","11980","280","2.39","1252","9.57",,,"15209","0.79","900","7.51"
"036530","SNT홀딩스","21550","0","0.00","6041","3.57","5638","3.82","73929","0.29","800","3.71"
"067160","SOOP","123700","2700","2.23","6874","18.00","9369","13.20","27160","4.55","850","0.69"
"005610","SPC삼립","54800","0","0.00","6197","8.84","7402","7.40","51697","1.06","1700","3.10"
"011810","STX","6630","-110","-1.63",,,,,"2791","2.38","0","0.00"
"465770","STX그린로지스","11160","170","1.55","201","55.52",,,"4260","2.62","0","0.00"
"077970","STX엔진","17080","100","0.59","167","102.28",,,"9391","1.82","0","0.00"
"071970","STX중공업","22450","50","0.22","1108","20.26","784","28.63","7893","2.84","0","0.00"
"002820","SUN&L","3175","-215","-6.34",,,,,"19587","0.16","0","0.00"
"289080","SV인베스트먼트","1971","0","0.00","65","30.32",,,"1322","1.49","20","1.01"
"084870","TBH글로벌","1353","0","0.00","323","4.19",,,"3022","0.45","100","7.39"
"002710","TCC스틸","38350","-750","-1.92",,,"315","121.85","8808","4.35","80","0.21"
"089230","THE E&M","1488","11","0.74",,,,,"1570","0.95","0","0.00"
"032540","TJ미디어","5720","0","0.00","337","16.97",,,"6177","0.93","320","5.59"
"022220","TKG애강","1123","2","0.18","105","10.70",,,"1932","0.58","0","0.00"
"069260","TKG휴켐스","19150","20","0.10","3512","5.45","2739","6.99","21904","0.87","1000","5.22"
"007980","TP","1583","-33","-2.04","130","12.18",,,"4274","0.37","35","2.21"
"048770","TPC","3180","-20","-0.63",,,,,"2849","1.12","25","0.79"
"246690","TS인베스트먼트","1167","-6","-0.51","258","4.52",,,"2029","0.58","10","0.86"
"317240","TS트릴리온","314","0","0.00",,,,,"277","1.13","0","0.00"
"002900","TYM","4315","-85","-1.93","1390","3.10",,,"8938","0.48","160","3.71"
"024070","WISCOM","2275","-15","-0.66",,,,,"7237","0.31","50","2.20"
"057030","YBM넷","3610","-60","-1.63","313","11.53",,,"3196","1.13","150","4.16"
"037270","YG PLUS","3025","-50","-1.63","340","8.90","218","13.90","2564","1.18","0","0.00"
"040300","YTN","2905","-85","-2.84",,,,,"5796","0.50","0","0.00"
"051390","YW","3710","-40","-1.07","622","5.96",,,"9444","0.39","200","5.39"
"052220","iMBC","3550","60","1.72","90","39.44",,,"2544","1.40","0","0.00"
"079940","가비아","14690","-110","-0.74","1241","11.84",,,"11137","1.32","80","0.54"
"078890","가온그룹","4880","-75","-1.51",,,,,"10860","0.45","30","0.61"
"000500","가온전선","45350","150","0.33","2907","15.60",,,"46434","0.98","0","0.00"
"399720","가온칩스","55100","-1200","-2.13","552","99.82","1050","52.50","5398","10.21","0","0.00"
"036620","감성코퍼레이션","3740","25","0.67","268","13.96","431","8.68","859","4.35","0","0.00"
"000860","강남제비스코","27200","1000","3.82","2541","10.70",,,"93917","0.29","500","1.84"
"198440","강동씨앤엘","1804","-99","-5.20",,,,,"2883","0.63","0","0.00"
"217730","강스템바이오텍","1770","17","0.97",,,,,"857","2.07","0","0.00"
"035250","강원랜드","14250","70","0.49","1681","8.48","1388","10.27","18141","0.79","930","6.53"
"114190","강원에너지","13080","-170","-1.28","168","77.86",,,"1494","8.76","0","0.00"
"094480","갤럭시아머니트리","9360","160","1.74",,,,,"2897","3.23","45","0.48"
"011420","갤럭시아에스엠","2975","460","18.29","97","30.67",,,"2713","1.10","0","0.00"
"039240","경남스틸","2965","-55","-1.82","317","9.35",,,"3999","0.74","120","4.05"
"053950","경남제약","849","19","2.29",,,,,"2230","0.38","0","0.00"
"002100","경농","10030","-200","-1.96","1059","9.47",,,"13544","0.74","450","4.49"
"009450","경동나비엔","61800","4600","8.04","5753","10.74","5818","10.62","40448","1.53","550","0.89"
"267290","경동도시가스","19360","-20","-0.10","5196","3.73",,,"71387","0.27","875","4.52"
"012320","경동인베스트","81800","-2100","-2.50","9133","8.96",,,"212135","0.39","750","0.92"
"011040","경동제약","6820","90","1.34",,,,,"8409","0.81","400","5.87"
"000050","경방","7210","-110","-1.50",,,,,"29623","0.24","125","1.73"
"214390","경보제약","7440","0","0.00","124","60.00",,,"6039","1.23","50","0.67"
"012610","경인양행","3425","20","0.59",,,,,"5471","0.63","50","1.46"
"009140","경인전자","21450","350","1.66","4445","4.83",,,"54237","0.40","350","1.63"
"024910","경창산업","2440","-10","-0.41","257","9.49",,,"3777","0.65","50","2.05"
"013580","계룡건설","14710","0","0.00","5334","2.76","6191","2.38","90108","0.16","400","2.72"
"012200","계양전기","1670","9","0.54",,,,,"4254","0.39","25","1.50"
"012205","계양전기우","4205","105","2.56",,,,,,,"30","0.71"
"002140","고려산업","2845","15","0.53","137","20.77",,,"4348","0.65","25","0.88"
"049720","고려신용정보","10370","-90","-0.86","846","12.26",,,"3279","3.16","380","3.66"
"010130","고려아연","490500","-14500","-2.87","26139","18.77","33099","14.82","451351","1.09","15000","3.06"
"002240","고려제강","19950","-400","-1.97","2859","6.98",,,"67120","0.30","350","1.75"
"014570","고려제약","5430","50","0.93",,,,,"7147","0.76","150","2.76"
"348150","고바이오랩","7830","170","2.22",,,,,"2321","3.37","0","0.00"
"098460","고영","12030","50","0.42","328","36.68","480","25.09","4654","2.58","140","1.16"
"035290","골드앤에스","572","8","1.42",,,,,"263","2.17","0","0.00"
"215000","골프존","75600","-800","-1.05","12973","5.83","14473","5.22","68089","1.11","4500","5.95"
"121440","골프존뉴딘홀딩스","3715","-70","-1.85","891","4.17",,,"16929","0.22","167","4.50"
"366030","공구우먼","5150","-60","-1.15","445","11.57",,,"2925","1.76","120","2.33"
"009290","광동제약","6730","90","1.36","913","7.37",,,"13588","0.50","100","1.49"
"014200","광림","1006","0","0.00","203","4.96",,,"1843","0.55","0","0.00"
"017040","광명전기","2195","5","0.23","239","9.18",,,"2838","0.77","10","0.46"
"029480","광무","4060","-285","-6.56","162","25.06",,,"2378","1.71","0","0.00"
"017900","광전자","2040","-5","-0.24",,,,,"4594","0.44","50","2.45"
"037710","광주신세계","29200","-50","-0.17","6065","4.81",,,"102953","0.28","2200","7.53"
"026910","광진실업","2825","-30","-1.05",,,,,"3427","0.82","0","0.00"
"421800","교보12호스팩","2455","40","1.66",,,,,,,"0","0.00"
"440790","교보13호스팩","2365","0","0.00",,,,,,,"0","0.00"
"456490","교보14호스팩","2235","-20","-0.89",,,,,,,"0","0.00"
"465320","교보15호스팩","2195","5","0.23",,,,,,,"0","0.00"
"030610","교보증권","5090","30","0.59","843","6.04",,,"16632","0.31","250","4.91"
"339770","교촌에프앤비","9670","120","1.26","574","16.85","1255","7.70","7475","1.29","300","3.10"
"053270","구영테크","2420","5","0.21","736","3.29",,,"4086","0.59","50","2.07"
"007690","국도화학","36850","100","0.27","921","40.01","4625","7.97","100047","0.37","1200","3.26"
"005320","국동","488","-4","-0.81",,,,,"1500","0.33","0","0.00"
"001140","국보","2110","0","0.00",,,,,"2367","0.89","0","0.00"
"066620","국보디자인","15950","0","0.00","4084","3.91",,,"31855","0.50","400","2.51"
"043650","국순당","6350","50","0.79",,,,,"14293","0.44","105","1.65"
"006050","국영지앤엠","1144","8","0.70","23","49.74",,,"1439","0.79","10","0.87"
"060480","국일신동","2085","-35","-1.65",,,,,"4163","0.50","50","2.40"
"078130","국일제지","800","0","0.00",,,,,"1055","0.76","0","0.00"
"307750","국전약품","5400","120","2.27","98","55.10",,,"1965","2.75","10","0.19"
"002720","국제약품","5980","140","2.40",,,,,"4194","1.43","0","0.00"
"035080","그래디언트","13260","660","5.24",,,,,"40227","0.33","200","1.51"
"453450","그리드위즈","29100","-1650","-5.37","922","31.56","1066","27.31","11848","2.46","0","0.00"
"204020","그리티","2920","-5","-0.17","424","6.89",,,"3802","0.77","100","3.42"
"402490","그린리소스","18050","30","0.17","388","46.52",,,"6248","2.89","0","0.00"
"114450","그린생명과학","1800","1","0.06",,,,,"1813","0.99","0","0.00"
"083420","그린케미칼","7340","320","4.56","144","50.97",,,"5160","1.42","230","3.13"
"186230","그린플러스","10930","940","9.41",,,"658","16.61","3940","2.77","0","0.00"
"014530","극동유화","3880","-20","-0.51","439","8.84",,,"6020","0.64","200","5.15"
"204620","글로벌텍스프리","4255","55","1.31",,,,,"1597","2.66","0","0.00"
"019660","글로본","547","-17","-3.01",,,,,"302","1.81","0","0.00"
"014280","금강공업","4980","-110","-2.16","1458","3.42",,,"14331","0.35","120","2.41"
"014285","금강공업우","8920","-50","-0.56",,,,,,,"130","1.46"
"053260","금강철강","4955","-5","-0.10","281","17.63",,,"7818","0.63","130","2.62"
"008870","금비","60300","-500","-0.82",,,,,"97823","0.62","1300","2.16"
"001570","금양","66400","-1400","-2.06",,,,,"3377","19.66","0","0.00"
"282720","금양그린파워","12840","270","2.15","1695","7.58",,,"8935","1.44","300","2.34"
"002990","금호건설","3695","-15","-0.40","31","119.19","217","17.00","13006","0.28","0","0.00"
"002995","금호건설우","10200","60","0.59",,,,,,,"0","0.00"
"011780","금호석유","150900","-1200","-0.79","16727","9.02","14295","10.56","221466","0.68","2900","1.92"
"011785","금호석유우","68100","-300","-0.44",,,,,,,"2950","4.33"
"214330","금호에이치티","620","22","3.68",,,,,"1630","0.38","0","0.00"
"001210","금호전기","687","-9","-1.29",,,,,"574","1.20","0","0.00"
"073240","금호타이어","5130","-220","-4.11","549","9.34","1013","5.06","4401","1.17","0","0.00"
"036190","금화피에스시","25650","250","0.98","6435","3.99",,,"55933","0.46","1300","5.07"
"049080","기가레인","793","23","2.99",,,,,"651","1.22","0","0.00"
"420770","기가비스","47000","1050","2.29","2752","17.08","2255","20.84","16773","2.80","800","1.70"
"035460","기산텔레콤","1967","-2","-0.10","223","8.82",,,"2664","0.74","0","0.00"
"092440","기신정기","2825","15","0.53","150","18.83",,,"8601","0.33","150","5.31"
"000270","기아","118400","-2100","-1.74","22168","5.34","26021","4.55","117495","1.01","5600","4.73"
"024110","기업은행","13880","-20","-0.14","3162","4.39","3587","3.87","39698","0.35","984","7.09"
"013700","까뮤이앤씨","1448","15","1.05","58","24.97",,,"1908","0.76","20","1.38"
"308100","까스텔바작","3600","5","0.14",,,,,"8736","0.41","0","0.00"
"004540","깨끗한나라","2405","40","1.69",,,,,"5628","0.43","0","0.00"
"004545","깨끗한나라우","13620","-30","-0.22",,,,,,,"0","0.00"
"407400","꿈비","8010","80","1.01",,,,,"3025","2.65","0","0.00"
"187790","나노","1025","0","0.00",,,,,"269","3.81","0","0.00"
"286750","나노브릭","1987","67","3.49",,,,,"471","4.22","0","0.00"
"121600","나노신소재","93500","-1700","-1.79","1489","62.79","1554","60.16","19951","4.69","250","0.27"
"247660","나노씨엠에스","9490","-120","-1.25",,,,,"6279","1.51","0","0.00"
"039860","나노엔텍","3265","35","1.08",,,,,"1999","1.63","0","0.00"
"091970","나노캠텍","582","3","0.52",,,,,"884","0.66","0","0.00"
"417010","나노팀","10370","-340","-3.17","259","40.04","191","54.29","2600","3.99","0","0.00"
"405920","나라셀라","4495","55","1.24",,,,,"5593","0.80","80","1.78"
"051490","나라엠앤디","4330","-60","-1.37","640","6.77",,,"7218","0.60","70","1.62"
"137080","나래나노텍","4755","-5","-0.11",,,,,"8459","0.56","0","0.00"
